,index,lat,long,date,time
2007,2826,32.7661996,-117.22554376527124,2010-02-07,18:32
2008,1052,31.1910577,121.59143929602098,2010-01-17,16:40
2009,2109,42.091252600000004,-71.2644646105907,2010-01-10,13:00
2010,194,39.0954645,-84.5160488350198,2010-01-09,16:30
2011,2775,47.5953459,-122.33164431196111,2010-01-03,16:15
2012,347,41.5060559,-81.69971184525946,2010-01-03,13:00
2013,956,-33.8431422,151.06764442523178,2010-01-03,20:20
2014,77,42.7737131,-78.78690321060253,2010-01-03,13:00
2015,3083,37.751675000000006,-122.19937132239198,2010-01-03,16:15
2016,2825,32.7661996,-117.22554376527124,2010-01-03,13:00
2017,1051,31.1910577,121.59143929602098,2010-01-03,16:15
2018,2606,35.2257363,-80.85388172071353,2010-01-03,13:00
2019,1918,27.97597925,-82.50421799673616,2010-01-03,13:00
2020,1223,39.743952,-105.01922281236835,2010-01-03,16:15
2021,1299,41.86245145,-87.61671514704074,2009-12-28,20:30
2022,2330,39.9009099,-75.16748915605905,2009-12-27,16:15
2023,2108,42.091252600000004,-71.2644646105907,2009-12-27,13:00
2024,3007,40.6899466,-111.9654934,2009-12-27,16:05
2025,1569,38.90768745,-76.8644868591675,2009-12-27,20:20
2026,955,-33.8431422,151.06764442523178,2009-12-27,13:00
2027,2824,32.7661996,-117.22554376527124,2009-12-27,13:00
2028,514,44.500988500000005,-88.06102055468037,2009-12-27,13:00
2029,2942,37.101516950000004,-113.5670460022946,2009-12-27,16:05
2030,346,41.5060559,-81.69971184525946,2009-12-27,13:00
2031,1758,40.44671645,-80.01575493349428,2009-12-27,13:00
2032,193,39.0954645,-84.5160488350198,2009-12-27,13:00
2033,2891,36.16649655,-86.77126444208471,2009-12-25,19:30
2034,1568,38.90768745,-76.8644868591675,2009-12-21,20:30
2035,1757,40.44671645,-80.01575493349428,2009-12-20,16:15
2036,1222,39.743952,-105.01922281236835,2009-12-20,16:05
2037,2473,39.2779664,-76.62380930835468,2009-12-20,16:15
2038,76,42.7737131,-78.78690321060253,2009-12-20,13:00
2039,954,-33.8431422,151.06764442523178,2009-12-20,13:00
2040,2890,36.16649655,-86.77126444208471,2009-12-20,13:00
2041,2774,47.5953459,-122.33164431196111,2009-12-20,16:15
2042,2605,35.2257363,-80.85388172071353,2009-12-20,20:20
2043,722,39.04894045,-94.48300340048719,2009-12-20,13:00
2044,2329,39.9009099,-75.16748915605905,2009-12-20,16:15
2045,1050,31.1910577,121.59143929602098,2009-12-20,16:05
2046,2968,30.32398105,-81.63730457034035,2009-12-17,20:20
2047,3006,40.6899466,-111.9654934,2009-12-14,20:30
2048,2107,42.091252600000004,-71.2644646105907,2009-12-13,13:00
2049,1917,27.97597925,-82.50421799673616,2009-12-13,13:00
2050,2889,36.16649655,-86.77126444208471,2009-12-13,16:05
2051,953,-33.8431422,151.06764442523178,2009-12-13,20:20
2052,721,39.04894045,-94.48300340048719,2009-12-13,13:00
2053,3082,37.751675000000006,-122.19937132239198,2009-12-13,16:05
2054,2472,39.2779664,-76.62380930835468,2009-12-13,13:00
2055,3115,-0.73764425,-90.3149433812365,2009-12-13,16:15
2056,2967,30.32398105,-81.63730457034035,2009-12-13,13:00
2057,1298,41.86245145,-87.61671514704074,2009-12-13,13:00
2058,345,41.5060559,-81.69971184525946,2009-12-10,20:20
2059,513,44.500988500000005,-88.06102055468037,2009-12-07,20:30
2060,2966,30.32398105,-81.63730457034035,2009-12-06,13:00
2061,720,39.04894045,-94.48300340048719,2009-12-06,13:00
2062,1756,40.44671645,-80.01575493349428,2009-12-06,13:00
2063,1297,41.86245145,-87.61671514704074,2009-12-06,13:00
2064,2823,32.7661996,-117.22554376527124,2009-12-06,13:00
2065,2604,35.2257363,-80.85388172071353,2009-12-06,13:00
2066,2773,47.5953459,-122.33164431196111,2009-12-06,16:15
2067,344,41.5060559,-81.69971184525946,2009-12-06,16:05
2068,952,-33.8431422,151.06764442523178,2009-12-06,16:15
2069,1567,38.90768745,-76.8644868591675,2009-12-06,13:00
2070,192,39.0954645,-84.5160488350198,2009-12-06,13:00
2071,3005,40.6899466,-111.9654934,2009-11-29,16:05
2072,75,42.7737131,-78.78690321060253,2009-11-29,13:00
2073,2328,39.9009099,-75.16748915605905,2009-11-29,13:00
2074,2471,39.2779664,-76.62380930835468,2009-11-29,20:20
2075,191,39.0954645,-84.5160488350198,2009-11-29,13:00
2076,2888,36.16649655,-86.77126444208471,2009-11-29,16:15
2077,2262,29.6848581,-95.41080145326987,2009-11-29,13:00
2078,951,-33.8431422,151.06764442523178,2009-11-29,13:00
2079,1049,31.1910577,121.59143929602098,2009-11-29,16:05
2080,1221,39.743952,-105.01922281236835,2009-11-26,20:20
2081,3114,-0.73764425,-90.3149433812365,2009-11-26,16:15
2082,2261,29.6848581,-95.41080145326987,2009-11-23,20:30
2083,2470,39.2779664,-76.62380930835468,2009-11-22,13:00
2084,2106,42.091252600000004,-71.2644646105907,2009-11-22,16:15
2085,719,39.04894045,-94.48300340048719,2009-11-22,13:00
2086,512,44.500988500000005,-88.06102055468037,2009-11-22,13:00
2087,950,-33.8431422,151.06764442523178,2009-11-22,13:00
2088,1220,39.743952,-105.01922281236835,2009-11-22,16:15
2089,3081,37.751675000000006,-122.19937132239198,2009-11-22,16:15
2090,1916,27.97597925,-82.50421799673616,2009-11-22,13:00
2091,2965,30.32398105,-81.63730457034035,2009-11-22,13:00
2092,1296,41.86245145,-87.61671514704074,2009-11-22,20:20
2093,2603,35.2257363,-80.85388172071353,2009-11-19,20:20
2094,343,41.5060559,-81.69971184525946,2009-11-16,20:30
2095,1048,31.1910577,121.59143929602098,2009-11-15,16:15
2096,2822,32.7661996,-117.22554376527124,2009-11-15,13:00
2097,1755,40.44671645,-80.01575493349428,2009-11-15,13:00
2098,2602,35.2257363,-80.85388172071353,2009-11-15,13:00
2099,511,44.500988500000005,-88.06102055468037,2009-11-15,16:15
2100,949,-33.8431422,151.06764442523178,2009-11-15,13:00
2101,3080,37.751675000000006,-122.19937132239198,2009-11-15,16:05
2102,1566,38.90768745,-76.8644868591675,2009-11-15,13:00
2103,2887,36.16649655,-86.77126444208471,2009-11-15,13:00
2104,3004,40.6899466,-111.9654934,2009-11-12,20:20
2105,1219,39.743952,-105.01922281236835,2009-11-09,20:30
2106,2105,42.091252600000004,-71.2644646105907,2009-11-08,13:00
2107,1295,41.86245145,-87.61671514704074,2009-11-08,13:00
2108,2964,30.32398105,-81.63730457034035,2009-11-08,13:00
2109,1915,27.97597925,-82.50421799673616,2009-11-08,13:00
2110,3048,39.760085000000004,-86.16370379467308,2009-11-08,13:00
2111,948,-33.8431422,151.06764442523178,2009-11-08,16:15
2112,2327,39.9009099,-75.16748915605905,2009-11-08,20:20
2113,3003,40.6899466,-111.9654934,2009-11-08,16:15
2114,190,39.0954645,-84.5160488350198,2009-11-08,13:00
2115,2772,47.5953459,-122.33164431196111,2009-11-08,16:05
2116,1047,31.1910577,121.59143929602098,2009-11-01,16:05
2117,510,44.500988500000005,-88.06102055468037,2009-11-01,16:15
2118,947,-33.8431422,151.06764442523178,2009-11-01,13:00
2119,3047,39.760085000000004,-86.16370379467308,2009-11-01,13:00
2120,2469,39.2779664,-76.62380930835468,2009-11-01,13:00
2121,74,42.7737131,-78.78690321060253,2009-11-01,13:00
2122,1294,41.86245145,-87.61671514704074,2009-11-01,13:00
2123,2326,39.9009099,-75.16748915605905,2009-11-01,13:00
2124,2886,36.16649655,-86.77126444208471,2009-11-01,16:05
2125,1565,38.90768745,-76.8644868591675,2009-10-26,20:30
2126,1754,40.44671645,-80.01575493349428,2009-10-25,13:00
2127,189,39.0954645,-84.5160488350198,2009-10-25,16:15
2128,2971,51.555983850000004,-0.2795789182814012,2009-10-25,13:00
2129,2601,35.2257363,-80.85388172071353,2009-10-25,16:05
2130,946,-33.8431422,151.06764442523178,2009-10-25,20:20
2131,2821,32.7661996,-117.22554376527124,2009-10-25,16:15
2132,718,39.04894045,-94.48300340048719,2009-10-25,13:00
2133,342,41.5060559,-81.69971184525946,2009-10-25,13:00
2134,2260,29.6848581,-95.41080145326987,2009-10-25,13:00
2135,3079,37.751675000000006,-122.19937132239198,2009-10-25,16:05
2136,1046,31.1910577,121.59143929602098,2009-10-19,20:30
2137,945,-33.8431422,151.06764442523178,2009-10-18,16:15
2138,2104,42.091252600000004,-71.2644646105907,2009-10-18,16:15
2139,1564,38.90768745,-76.8644868591675,2009-10-18,13:00
2140,1753,40.44671645,-80.01575493349428,2009-10-18,13:00
2141,509,44.500988500000005,-88.06102055468037,2009-10-18,13:00
2142,2963,30.32398105,-81.63730457034035,2009-10-18,13:00
2143,2771,47.5953459,-122.33164431196111,2009-10-18,16:05
2144,188,39.0954645,-84.5160488350198,2009-10-18,13:00
2145,3078,37.751675000000006,-122.19937132239198,2009-10-18,16:05
2146,1914,27.97597925,-82.50421799673616,2009-10-18,13:00
2147,2820,32.7661996,-117.22554376527124,2009-10-12,20:30
2148,2770,47.5953459,-122.33164431196111,2009-10-11,16:15
2149,2325,39.9009099,-75.16748915605905,2009-10-11,13:00
2150,2600,35.2257363,-80.85388172071353,2009-10-11,13:00
2151,1218,39.743952,-105.01922281236835,2009-10-11,16:15
2152,3002,40.6899466,-111.9654934,2009-10-11,16:05
2153,2885,36.16649655,-86.77126444208471,2009-10-11,20:20
2154,717,39.04894045,-94.48300340048719,2009-10-11,13:00
2155,2468,39.2779664,-76.62380930835468,2009-10-11,13:00
2156,944,-33.8431422,151.06764442523178,2009-10-11,13:00
2157,73,42.7737131,-78.78690321060253,2009-10-11,13:00
2158,341,41.5060559,-81.69971184525946,2009-10-04,13:00
2159,2103,42.091252600000004,-71.2644646105907,2009-10-04,13:00
2160,716,39.04894045,-94.48300340048719,2009-10-04,13:00
2161,1563,38.90768745,-76.8644868591675,2009-10-04,13:00
2162,1752,40.44671645,-80.01575493349428,2009-10-04,20:20
2163,3001,40.6899466,-111.9654934,2009-10-04,16:15
2164,1217,39.743952,-105.01922281236835,2009-10-04,16:15
2165,2962,30.32398105,-81.63730457034035,2009-10-04,13:00
2166,3046,39.760085000000004,-86.16370379467308,2009-10-04,13:00
2167,1293,41.86245145,-87.61671514704074,2009-10-04,13:00
2168,2819,32.7661996,-117.22554376527124,2009-10-04,16:05
2169,943,-33.8431422,151.06764442523178,2009-09-27,13:00
2170,2324,39.9009099,-75.16748915605905,2009-09-27,13:00
2171,1045,31.1910577,121.59143929602098,2009-09-27,16:15
2172,2467,39.2779664,-76.62380930835468,2009-09-27,13:00
2173,1913,27.97597925,-82.50421799673616,2009-09-27,13:00
2174,2769,47.5953459,-122.33164431196111,2009-09-27,16:05
2175,3077,37.751675000000006,-122.19937132239198,2009-09-27,16:15
2176,2102,42.091252600000004,-71.2644646105907,2009-09-27,13:00
2177,72,42.7737131,-78.78690321060253,2009-09-27,16:05
2178,187,39.0954645,-84.5160488350198,2009-09-27,16:15
2179,2818,32.7661996,-117.22554376527124,2009-09-21,20:30
2180,2884,36.16649655,-86.77126444208471,2009-09-20,13:00
2181,715,39.04894045,-94.48300340048719,2009-09-20,13:00
2182,942,-33.8431422,151.06764442523178,2009-09-20,13:00
2183,3000,40.6899466,-111.9654934,2009-09-20,16:05
2184,71,42.7737131,-78.78690321060253,2009-09-20,16:05
2185,1044,31.1910577,121.59143929602098,2009-09-20,16:15
2186,508,44.500988500000005,-88.06102055468037,2009-09-20,13:00
2187,3113,-0.73764425,-90.3149433812365,2009-09-20,20:20
2188,1216,39.743952,-105.01922281236835,2009-09-20,16:15
2189,1562,38.90768745,-76.8644868591675,2009-09-20,13:00
2190,1292,41.86245145,-87.61671514704074,2009-09-20,16:15
2191,2323,39.9009099,-75.16748915605905,2009-09-20,13:00
2192,2961,30.32398105,-81.63730457034035,2009-09-20,13:00
2193,3076,37.751675000000006,-122.19937132239198,2009-09-14,22:15
2194,2101,42.091252600000004,-71.2644646105907,2009-09-14,19:00
2195,2599,35.2257363,-80.85388172071353,2009-09-13,13:00
2196,3045,39.760085000000004,-86.16370379467308,2009-09-13,13:00
2197,507,44.500988500000005,-88.06102055468037,2009-09-13,20:20
2198,340,41.5060559,-81.69971184525946,2009-09-13,13:00
2199,1912,27.97597925,-82.50421799673616,2009-09-13,13:00
2200,2466,39.2779664,-76.62380930835468,2009-09-13,13:00
2201,2768,47.5953459,-122.33164431196111,2009-09-13,16:15
2202,186,39.0954645,-84.5160488350198,2009-09-13,13:00
2203,941,-33.8431422,151.06764442523178,2009-09-13,16:15
2204,1751,40.44671645,-80.01575493349428,2009-09-10,20:30
2205,1911,27.97597925,-82.50421799673616,2009-02-01,18:31
2206,1750,40.44671645,-80.01575493349428,2009-01-18,18:30
2207,1749,40.44671645,-80.01575493349428,2009-01-11,16:45
2208,940,-33.8431422,151.06764442523178,2009-01-11,13:00
2209,2883,36.16649655,-86.77126444208471,2009-01-10,16:30
2210,2598,35.2257363,-80.85388172071353,2009-01-10,20:15
2211,2817,32.7661996,-117.22554376527124,2009-01-04,13:00
2212,1043,31.1910577,121.59143929602098,2009-01-03,20:00
2213,2259,29.6848581,-95.41080145326987,2008-12-28,13:00
2214,1748,40.44671645,-80.01575493349428,2008-12-28,13:00
2215,2322,39.9009099,-75.16748915605905,2008-12-28,16:15
2216,1042,31.1910577,121.59143929602098,2008-12-28,20:15
2217,2465,39.2779664,-76.62380930835468,2008-12-28,16:15
2218,70,42.7737131,-78.78690321060253,2008-12-28,13:00
2219,939,-33.8431422,151.06764442523178,2008-12-28,16:15
2220,2999,40.6899466,-111.9654934,2008-12-28,16:15
2221,1910,27.97597925,-82.50421799673616,2008-12-28,13:00
2222,185,39.0954645,-84.5160488350198,2008-12-28,13:00
2223,506,44.500988500000005,-88.06102055468037,2008-12-28,13:00
2224,1291,41.86245145,-87.61671514704074,2008-12-22,20:30
2225,2100,42.091252600000004,-71.2644646105907,2008-12-21,13:00
2226,938,-33.8431422,151.06764442523178,2008-12-21,20:15
2227,2882,36.16649655,-86.77126444208471,2008-12-21,13:00
2228,3075,37.751675000000006,-122.19937132239198,2008-12-21,16:05
2229,714,39.04894045,-94.48300340048719,2008-12-21,13:00
2230,1215,39.743952,-105.01922281236835,2008-12-21,16:05
2231,2767,47.5953459,-122.33164431196111,2008-12-21,16:05
2232,1561,38.90768745,-76.8644868591675,2008-12-21,16:15
2233,339,41.5060559,-81.69971184525946,2008-12-21,13:00
2234,1909,27.97597925,-82.50421799673616,2008-12-21,13:00
2235,436,29.3716531,-95.803506,2008-12-20,20:15
2236,2960,30.32398105,-81.63730457034035,2008-12-18,20:15
2237,2321,39.9009099,-75.16748915605905,2008-12-15,20:30
2238,2941,37.101516950000004,-113.5670460022946,2008-12-14,16:05
2239,3074,37.751675000000006,-122.19937132239198,2008-12-14,16:15
2240,2959,30.32398105,-81.63730457034035,2008-12-14,13:00
2241,2464,39.2779664,-76.62380930835468,2008-12-14,16:15
2242,435,29.3716531,-95.803506,2008-12-14,20:15
2243,937,-33.8431422,151.06764442523178,2008-12-14,13:00
2244,2258,29.6848581,-95.41080145326987,2008-12-14,13:00
2245,2816,32.7661996,-117.22554376527124,2008-12-14,13:00
2246,2597,35.2257363,-80.85388172071353,2008-12-14,16:15
2247,184,39.0954645,-84.5160488350198,2008-12-14,13:00
2248,713,39.04894045,-94.48300340048719,2008-12-14,13:00
2249,1290,41.86245145,-87.61671514704074,2008-12-11,20:15
2250,2596,35.2257363,-80.85388172071353,2008-12-08,20:30
2251,936,-33.8431422,151.06764442523178,2008-12-07,13:00
2252,2940,37.101516950000004,-113.5670460022946,2008-12-07,16:15
2253,1747,40.44671645,-80.01575493349428,2008-12-07,16:15
2254,1214,39.743952,-105.01922281236835,2008-12-07,16:05
2255,505,44.500988500000005,-88.06102055468037,2008-12-07,13:00
2256,2881,36.16649655,-86.77126444208471,2008-12-07,13:00
2257,2766,47.5953459,-122.33164431196111,2008-12-07,16:05
2258,1289,41.86245145,-87.61671514704074,2008-12-07,13:00
2259,2998,40.6899466,-111.9654934,2008-12-07,16:05
2260,2463,39.2779664,-76.62380930835468,2008-12-07,20:15
2261,1041,31.1910577,121.59143929602098,2008-12-04,20:15
2262,2257,29.6848581,-95.41080145326987,2008-12-01,20:30
2263,2099,42.091252600000004,-71.2644646105907,2008-11-30,16:15
2264,3073,37.751675000000006,-122.19937132239198,2008-11-30,16:15
2265,935,-33.8431422,151.06764442523178,2008-11-30,16:15
2266,338,41.5060559,-81.69971184525946,2008-11-30,13:00
2267,1560,38.90768745,-76.8644868591675,2008-11-30,13:00
2268,69,42.7737131,-78.78690321060253,2008-11-30,13:00
2269,1040,31.1910577,121.59143929602098,2008-11-30,16:05
2270,1908,27.97597925,-82.50421799673616,2008-11-30,13:00
2271,504,44.500988500000005,-88.06102055468037,2008-11-30,13:00
2272,183,39.0954645,-84.5160488350198,2008-11-30,13:00
2273,2320,39.9009099,-75.16748915605905,2008-11-27,20:15
2274,434,29.3716531,-95.803506,2008-11-27,16:25
2275,1213,39.743952,-105.01922281236835,2008-11-23,16:05
2276,337,41.5060559,-81.69971184525946,2008-11-23,13:00
2277,2765,47.5953459,-122.33164431196111,2008-11-23,16:15
2278,1039,31.1910577,121.59143929602098,2008-11-23,20:15
2279,433,29.3716531,-95.803506,2008-11-23,13:00
2280,2462,39.2779664,-76.62380930835468,2008-11-23,13:00
2281,2815,32.7661996,-117.22554376527124,2008-11-23,13:00
2282,2958,30.32398105,-81.63730457034035,2008-11-23,13:00
2283,2880,36.16649655,-86.77126444208471,2008-11-23,13:00
2284,712,39.04894045,-94.48300340048719,2008-11-23,13:00
2285,1746,40.44671645,-80.01575493349428,2008-11-20,20:15
2286,68,42.7737131,-78.78690321060253,2008-11-17,20:30
2287,182,39.0954645,-84.5160488350198,2008-11-16,13:00
2288,1907,27.97597925,-82.50421799673616,2008-11-16,13:00
2289,711,39.04894045,-94.48300340048719,2008-11-16,13:00
2290,503,44.500988500000005,-88.06102055468037,2008-11-16,13:00
2291,934,-33.8431422,151.06764442523178,2008-11-16,13:00
2292,2957,30.32398105,-81.63730457034035,2008-11-16,16:15
2293,2764,47.5953459,-122.33164431196111,2008-11-16,16:05
2294,2997,40.6899466,-111.9654934,2008-11-16,16:05
2295,1745,40.44671645,-80.01575493349428,2008-11-16,16:15
2296,2814,32.7661996,-117.22554376527124,2008-11-16,13:00
2297,1559,38.90768745,-76.8644868591675,2008-11-16,20:15
2298,2595,35.2257363,-80.85388172071353,2008-11-16,13:00
2299,2098,42.091252600000004,-71.2644646105907,2008-11-13,20:15
2300,2939,37.101516950000004,-113.5670460022946,2008-11-10,20:30
2301,1288,41.86245145,-87.61671514704074,2008-11-09,13:00
2302,2097,42.091252600000004,-71.2644646105907,2008-11-09,13:00
2303,2813,32.7661996,-117.22554376527124,2008-11-09,13:00
2304,1038,31.1910577,121.59143929602098,2008-11-09,16:15
2305,933,-33.8431422,151.06764442523178,2008-11-09,13:00
2306,1744,40.44671645,-80.01575493349428,2008-11-09,16:15
2307,2319,39.9009099,-75.16748915605905,2008-11-09,20:15
2308,2256,29.6848581,-95.41080145326987,2008-11-09,13:00
2309,3072,37.751675000000006,-122.19937132239198,2008-11-09,16:05
2310,336,41.5060559,-81.69971184525946,2008-11-06,20:15
2311,1558,38.90768745,-76.8644868591675,2008-11-03,20:30
2312,932,-33.8431422,151.06764442523178,2008-11-02,16:15
2313,335,41.5060559,-81.69971184525946,2008-11-02,13:00
2314,1287,41.86245145,-87.61671514704074,2008-11-02,13:00
2315,710,39.04894045,-94.48300340048719,2008-11-02,13:00
2316,181,39.0954645,-84.5160488350198,2008-11-02,13:00
2317,3071,37.751675000000006,-122.19937132239198,2008-11-02,16:15
2318,2879,36.16649655,-86.77126444208471,2008-11-02,13:00
2319,1212,39.743952,-105.01922281236835,2008-11-02,16:05
2320,3044,39.760085000000004,-86.16370379467308,2008-11-02,20:15
2321,2763,47.5953459,-122.33164431196111,2008-11-02,16:15
2322,67,42.7737131,-78.78690321060253,2008-11-02,13:00
2323,2878,36.16649655,-86.77126444208471,2008-10-27,20:30
2324,2318,39.9009099,-75.16748915605905,2008-10-26,13:00
2325,2594,35.2257363,-80.85388172071353,2008-10-26,13:00
2326,2812,32.7661996,-117.22554376527124,2008-10-26,13:00
2327,2096,42.091252600000004,-71.2644646105907,2008-10-26,13:00
2328,2996,40.6899466,-111.9654934,2008-10-26,16:15
2329,1743,40.44671645,-80.01575493349428,2008-10-26,16:15
2330,2461,39.2779664,-76.62380930835468,2008-10-26,13:00
2331,432,29.3716531,-95.803506,2008-10-26,13:00
2332,2956,30.32398105,-81.63730457034035,2008-10-26,16:05
2333,2255,29.6848581,-95.41080145326987,2008-10-26,16:05
2334,2970,51.555983850000004,-0.2795789182814012,2008-10-26,13:00
2335,931,-33.8431422,151.06764442523178,2008-10-26,13:00
2336,2095,42.091252600000004,-71.2644646105907,2008-10-20,20:30
2337,1906,27.97597925,-82.50421799673616,2008-10-19,20:15
2338,930,-33.8431422,151.06764442523178,2008-10-19,13:00
2339,1286,41.86245145,-87.61671514704074,2008-10-19,13:00
2340,180,39.0954645,-84.5160488350198,2008-10-19,13:00
2341,709,39.04894045,-94.48300340048719,2008-10-19,13:00
2342,2593,35.2257363,-80.85388172071353,2008-10-19,13:00
2343,3070,37.751675000000006,-122.19937132239198,2008-10-19,16:15
2344,2254,29.6848581,-95.41080145326987,2008-10-19,16:05
2345,2811,32.7661996,-117.22554376527124,2008-10-19,13:00
2346,502,44.500988500000005,-88.06102055468037,2008-10-19,16:15
2347,66,42.7737131,-78.78690321060253,2008-10-19,13:00
2348,1557,38.90768745,-76.8644868591675,2008-10-19,16:15
2349,334,41.5060559,-81.69971184525946,2008-10-13,20:30
2350,1556,38.90768745,-76.8644868591675,2008-10-12,13:00
2351,2995,40.6899466,-111.9654934,2008-10-12,16:15
2352,929,-33.8431422,151.06764442523178,2008-10-12,13:00
2353,1905,27.97597925,-82.50421799673616,2008-10-12,13:00
2354,1037,31.1910577,121.59143929602098,2008-10-12,20:15
2355,1211,39.743952,-105.01922281236835,2008-10-12,16:05
2356,3043,39.760085000000004,-86.16370379467308,2008-10-12,13:00
2357,2253,29.6848581,-95.41080145326987,2008-10-12,13:00
2358,2762,47.5953459,-122.33164431196111,2008-10-12,16:15
2359,501,44.500988500000005,-88.06102055468037,2008-10-05,13:00
2360,2810,32.7661996,-117.22554376527124,2008-10-05,13:00
2361,928,-33.8431422,151.06764442523178,2008-10-05,13:00
2362,431,29.3716531,-95.803506,2008-10-05,16:15
2363,2460,39.2779664,-76.62380930835468,2008-10-05,13:00
2364,2252,29.6848581,-95.41080145326987,2008-10-05,13:00
2365,1210,39.743952,-105.01922281236835,2008-10-05,16:05
2366,2592,35.2257363,-80.85388172071353,2008-10-05,13:00
2367,2994,40.6899466,-111.9654934,2008-10-05,16:15
2368,2955,30.32398105,-81.63730457034035,2008-10-05,20:15
2369,2317,39.9009099,-75.16748915605905,2008-10-05,13:00
2370,1742,40.44671645,-80.01575493349428,2008-09-29,20:30
2371,3069,37.751675000000006,-122.19937132239198,2008-09-28,16:05
2372,1285,41.86245145,-87.61671514704074,2008-09-28,20:15
2373,927,-33.8431422,151.06764442523178,2008-09-28,13:00
2374,2954,30.32398105,-81.63730457034035,2008-09-28,13:00
2375,2877,36.16649655,-86.77126444208471,2008-09-28,13:00
2376,179,39.0954645,-84.5160488350198,2008-09-28,13:00
2377,1904,27.97597925,-82.50421799673616,2008-09-28,13:00
2378,430,29.3716531,-95.803506,2008-09-28,16:15
2379,708,39.04894045,-94.48300340048719,2008-09-28,13:00
2380,2591,35.2257363,-80.85388172071353,2008-09-28,13:00
2381,1036,31.1910577,121.59143929602098,2008-09-22,20:30
2382,2316,39.9009099,-75.16748915605905,2008-09-21,16:15
2383,2094,42.091252600000004,-71.2644646105907,2008-09-21,13:00
2384,1209,39.743952,-105.01922281236835,2008-09-21,16:05
2385,2761,47.5953459,-122.33164431196111,2008-09-21,16:05
2386,2993,40.6899466,-111.9654934,2008-09-21,16:05
2387,2876,36.16649655,-86.77126444208471,2008-09-21,13:00
2388,500,44.500988500000005,-88.06102055468037,2008-09-21,20:15
2389,926,-33.8431422,151.06764442523178,2008-09-21,13:00
2390,1284,41.86245145,-87.61671514704074,2008-09-21,13:00
2391,2459,39.2779664,-76.62380930835468,2008-09-21,16:15
2392,1555,38.90768745,-76.8644868591675,2008-09-21,13:00
2393,65,42.7737131,-78.78690321060253,2008-09-21,13:00
2394,429,29.3716531,-95.803506,2008-09-15,20:30
2395,178,39.0954645,-84.5160488350198,2008-09-14,13:00
2396,1208,39.743952,-105.01922281236835,2008-09-14,16:15
2397,925,-33.8431422,151.06764442523178,2008-09-14,16:15
2398,2590,35.2257363,-80.85388172071353,2008-09-14,13:00
2399,707,39.04894045,-94.48300340048719,2008-09-14,13:00
2400,2760,47.5953459,-122.33164431196111,2008-09-14,16:05
2401,333,41.5060559,-81.69971184525946,2008-09-14,20:15
2402,2953,30.32398105,-81.63730457034035,2008-09-14,13:00
2403,1554,38.90768745,-76.8644868591675,2008-09-14,13:00
2404,1903,27.97597925,-82.50421799673616,2008-09-14,16:05
2405,499,44.500988500000005,-88.06102055468037,2008-09-08,19:00
2406,3068,37.751675000000006,-122.19937132239198,2008-09-08,22:15
2407,2458,39.2779664,-76.62380930835468,2008-09-07,13:00
2408,332,41.5060559,-81.69971184525946,2008-09-07,16:15
2409,64,42.7737131,-78.78690321060253,2008-09-07,13:00
2410,2992,40.6899466,-111.9654934,2008-09-07,16:15
2411,3042,39.760085000000004,-86.16370379467308,2008-09-07,20:15
2412,1741,40.44671645,-80.01575493349428,2008-09-07,13:00
2413,2809,32.7661996,-117.22554376527124,2008-09-07,13:00
2414,2093,42.091252600000004,-71.2644646105907,2008-09-07,13:00
2415,2315,39.9009099,-75.16748915605905,2008-09-07,13:00
2416,2875,36.16649655,-86.77126444208471,2008-09-07,13:00
2417,1035,31.1910577,121.59143929602098,2008-09-07,16:15
2418,924,-33.8431422,151.06764442523178,2008-09-04,19:00
2419,2092,42.091252600000004,-71.2644646105907,2008-01-20,15:00
2420,498,44.500988500000005,-88.06102055468037,2008-01-20,18:30
2421,428,29.3716531,-95.803506,2008-01-13,16:30
2422,2091,42.091252600000004,-71.2644646105907,2008-01-12,20:15
2423,497,44.500988500000005,-88.06102055468037,2008-01-12,16:30
2424,1034,31.1910577,121.59143929602098,2008-01-06,16:30
2425,1902,27.97597925,-82.50421799673616,2008-01-06,13:00
2426,2759,47.5953459,-122.33164431196111,2008-01-05,16:30
2427,1740,40.44671645,-80.01575493349428,2008-01-05,20:15
2428,1207,39.743952,-105.01922281236835,2007-12-30,16:15
2429,1553,38.90768745,-76.8644868591675,2007-12-30,16:15
2430,2457,39.2779664,-76.62380930835468,2007-12-30,16:15
2431,2938,37.101516950000004,-113.5670460022946,2007-12-30,16:15
2432,2808,32.7661996,-117.22554376527124,2007-12-30,13:00
2433,1283,41.86245145,-87.61671514704074,2007-12-30,13:00
2434,331,41.5060559,-81.69971184525946,2007-12-30,13:00
2435,2251,29.6848581,-95.41080145326987,2007-12-30,13:00
2436,496,44.500988500000005,-88.06102055468037,2007-12-30,13:00
2437,2314,39.9009099,-75.16748915605905,2007-12-30,13:00
2438,1901,27.97597925,-82.50421799673616,2007-12-30,13:00
2439,923,-33.8431422,151.06764442523178,2007-12-30,16:15
2440,2722,37.7539702,-122.1972051,2007-12-30,16:15
2441,922,-33.8431422,151.06764442523178,2007-12-29,20:15
2442,1033,31.1910577,121.59143929602098,2007-12-24,20:00
2443,2090,42.091252600000004,-71.2644646105907,2007-12-23,16:15
2444,2952,30.32398105,-81.63730457034035,2007-12-23,13:00
2445,1282,41.86245145,-87.61671514704074,2007-12-23,13:00
